"JP04","157794/1","201106/1","110958/1","150306/1","174060/1","55813/1","122369/1","201552/1","183795/1","180813/1","119209/1","119582/1","147788/1","168691/1","108884/1","182684/1","172234/1","141551/1","192067/1","124018/1","124560/1","125602/1","147948/1","149931/1","168973/1","116321/1","198255/1","57132/1","127744/1","155594/1","16976/1","139431/1","120633/1","198436/1","115582/1","38640/1","64940/1","149071/1","163397/1","95776/1","56297/1","61092/1","118297/1","45508/1","77219/1","190138/1","186379/1","56145/1","134688/1","100152/1","83578/1","186653/1","168865/1","121503/1","51083/1","64695/1","48550/1","49893/1","104869/1","196290/1","181574/1","106777/1","72031/1","202651/1","55235/1","43350/1","162926/1","114404/1","134700/1","149803/1","34383/1","157927/1","98090/1","187520/1","206168/1","191287/1","184864/1","168282/1","147587/1","158676/1","161605/1","147782/1","160757/1","159004/1","60905/1","204358/1","149002/1","68682/1","32926/1","190241/1","75671/1","121072/1","132014/1","205644/1","166075/1","150385/1","118527/1","56693/1","42718/1","185522/1","138918/1","119033/1","49248/1","49112/1","167402/1","162468/1","63311/1","41066/1","192132/1","177243/1","190038/1","180705/1","144736/1","34025/1","186879/1","135005/1","107731/1","48722/1","33811/1","34276/1","137904/1","94692/1","53378/1","101202/1","56960/1","18017/1","35482/1","200282/1","63017/1","189476/1","166589/1","80946/1","135085/1","108661/1","137407/1","167450/1","52708/1","148438/1","59031/1","129229/1","125415/1","103726/1","89819/1","58608/1","117149/1","106994/1","41421/1","197296/1","11068/1","27742/1","75008/1","110252/1","1561/1","65093/1","205276/1","extracted_numbers"
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.084,92.11,NA,NA,NA,NA,NA,97.916,NA,97.496,NA,NA,NA,97.558,NA,97.982,97.356,98.724,98.338,NA,NA,98.235,NA,NA,NA,NA,NA,NA,NA,NA,97.317,NA,NA,NA,NA,99.074,NA,98.652,98.14,NA,NA,97.994,NA,98.264,NA,98.202,NA,98.447,98.517,98.971,NA,98.057,98.828,98.054,98.937,98.261,98.513,97.664,97.952,98.281,NA,98.025,97.459,97.849,99.042,97.458,98.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.109,92.771,NA,NA,NA,NA,NA,98.81,NA,98.406,NA,NA,NA,100,NA,99.598,99.2,97.189,100,NA,NA,98.406,NA,NA,NA,NA,NA,NA,NA,NA,99.197,NA,NA,NA,NA,98.381,NA,99.6,97.211,NA,NA,100,NA,98.795,NA,98.805,NA,99.2,99.203,100,NA,98.413,99.197,100,97.6,98,97.59,99.197,99.197,97.6,NA,99.197,95.618,99.598,98.394,99.197,98.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.871,95.118,NA,NA,NA,NA,NA,97.162,NA,98.669,NA,NA,NA,97.822,NA,86.678,97.368,99.331,100,NA,NA,96.217,NA,NA,NA,NA,NA,NA,NA,NA,98.827,NA,NA,NA,NA,99.164,NA,98.161,96.376,NA,NA,97.167,NA,99.832,NA,99.666,NA,98,99,99,NA,97.682,98.997,97.674,99.16,98.167,98.662,97.181,98.667,98.328,NA,98.167,96.358,96.694,97.841,98.495,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.625,93.953,NA,NA,NA,NA,NA,97.763,NA,98.652,NA,NA,NA,98.079,NA,96.753,98.311,98.313,NA,NA,NA,97.638,NA,NA,NA,NA,NA,NA,NA,NA,99.55,NA,NA,NA,NA,99.661,NA,99.209,96.774,NA,NA,97.743,NA,97.318,NA,95.866,NA,97.863,98.76,98.97,NA,96.731,98.086,97.436,99.212,98.313,98.873,92.977,98.422,97.486,NA,98.984,96.404,98.088,96.641,97.763,99.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.482,93.884,NA,NA,NA,NA,NA,NA,NA,97.962,NA,NA,NA,98.978,NA,98.414,98.862,98.98,NA,NA,NA,98.086,NA,NA,97.614,NA,NA,NA,NA,NA,99.317,NA,NA,NA,NA,99.659,NA,98.521,98.978,NA,NA,98.413,NA,97.853,NA,96.425,NA,99.545,99.093,98.538,NA,97.971,98.981,97.52,99.545,98.409,99.317,93.882,96.61,96.524,NA,98.533,98.422,97.968,96.942,98.526,99.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.238,94.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.278,NA,98.138,96.926,98.482,NA,NA,NA,98.685,NA,NA,97.801,NA,NA,NA,NA,NA,96.614,NA,NA,NA,NA,98.207,NA,99.654,98.339,NA,NA,97.396,NA,98.688,NA,97.385,NA,96.013,97.718,99.861,NA,98.046,99.24,97.729,99.239,98.825,98.76,96.959,98.271,97.51,NA,93.966,96.843,96.507,97.45,97.658,97.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.824,NA,96.044,97.905,98.895,NA,NA,NA,97.805,NA,NA,98.567,NA,NA,NA,NA,NA,97.692,NA,NA,NA,NA,98.786,NA,99.337,96.692,NA,NA,97.901,NA,98.02,NA,96.222,NA,99.448,98.115,99.337,NA,99.009,99.225,97.917,99.115,99.448,97.585,95.425,98.565,99.117,NA,96.7,96.452,98.673,93.485,98.674,97.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.826,NA,96.715,96.961,97.99,NA,NA,NA,98.867,NA,NA,98.409,NA,NA,NA,NA,NA,98.409,NA,NA,NA,NA,98.2,NA,99.118,97.945,NA,NA,99.033,NA,97.488,NA,93.225,NA,98.532,98.531,97.988,NA,98.029,98.079,98.697,99.118,98.742,98.865,96.542,97.695,98.494,NA,97.242,93.82,98.489,96.285,98.036,97.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.755,NA,NA,NA,97.551,NA,NA,NA,100,NA,NA,97.095,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,99.585,NA,99.167,100,NA,NA,99.583,NA,99.583,NA,95.868,NA,96.68,96.311,99.583,NA,99.167,100,97.095,99.585,100,99.163,99.585,99.583,98.326,NA,98.34,91.286,97.5,97.768,99.167,97.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.863,NA,NA,NA,96.992,NA,NA,NA,98.326,NA,NA,98.882,NA,NA,NA,NA,NA,98.464,NA,NA,NA,NA,96.317,NA,98.651,98.654,NA,NA,98.587,NA,98.651,NA,96.407,NA,97.6,99.646,98.882,NA,96.776,99.069,98.883,98.194,95.524,99.026,97.208,96.929,96.773,NA,98.421,96.303,99.35,98.559,97.825,97.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.411,NA,NA,NA,98.61,NA,NA,99.137,NA,NA,NA,NA,NA,99.271,NA,NA,NA,NA,97.169,NA,99.137,97.368,NA,NA,97.354,NA,98.022,NA,97.296,NA,98.738,98.942,99.003,NA,98.474,98.744,99.134,97.426,91.727,98.739,95.905,98.541,98.675,NA,97.756,96.372,98.473,97.502,97.82,96.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.88,NA,NA,NA,98.937,NA,NA,97.319,NA,NA,NA,NA,NA,99.41,NA,NA,NA,NA,97.998,NA,99.41,97.322,NA,NA,97.653,NA,98.113,NA,95.76,NA,98.113,98.899,98.936,NA,96.471,98.585,NA,97.998,96.938,98.585,98.588,98.936,99.054,NA,98.937,96.752,99.528,98.706,95.439,98.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.276,NA,NA,NA,96.985,NA,NA,99.31,NA,NA,NA,NA,NA,98.271,NA,NA,NA,NA,99.827,NA,99.654,96.569,NA,NA,95.25,NA,98.1,NA,96.379,NA,98.538,99.567,98.88,NA,97.066,99.136,NA,99.049,95.6,98.105,96.395,98.618,97.674,96.942,98.455,94.813,98.012,98.448,97.389,98.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.501,NA,NA,NA,96.574,NA,NA,99.144,NA,NA,NA,NA,NA,98.178,NA,NA,NA,NA,98.172,NA,99.036,97.332,97.436,NA,97.543,NA,97.749,NA,93.067,NA,99.785,98.323,99.678,NA,95.254,98.501,NA,99.677,96.795,99.355,97.028,99.678,97.326,98.182,99.036,93.59,99.57,99.145,98.182,91.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.459,NA,NA,NA,NA,89
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.166,NA,NA,NA,98.489,99.31,NA,98.669,NA,NA,NA,NA,NA,98.487,97.831,NA,NA,NA,99.279,NA,98.38,97.889,97.167,NA,97.351,NA,98.671,96.916,95.398,98.98,98.45,99.243,98.347,NA,94.208,99.206,NA,98.559,98.633,97.855,97.84,98.125,97.528,95.388,98.955,96.064,98.701,98.848,98.56,98.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.885,NA,NA,NA,98.937,99.41,NA,98.588,NA,NA,NA,NA,NA,98.465,99.527,98.974,NA,NA,98.25,NA,99.054,97.066,96.608,NA,98.703,NA,98.349,97.885,96.118,97.529,98.349,99.646,99.099,NA,98.113,98.233,NA,99.174,98.942,97.647,95.476,98.587,NA,94.965,98.325,96.172,98.113,99.527,97.021,NA,NA,NA,NA,NA,NA,NA,98.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.577,NA,NA,99.05,98.985,98.513,NA,98.371,NA,NA,NA,NA,NA,99.187,98.377,94.22,NA,NA,98.981,NA,98.844,95.772,98.375,NA,99.253,NA,95.556,98.169,95.054,99.252,98.238,99.388,NA,NA,98.976,99.051,NA,98.373,98.578,98.712,97.903,96.839,NA,93.758,98.168,98.098,98.574,99.119,NA,NA,NA,NA,NA,NA,NA,NA,97.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.415,NA,NA,98.635,99.027,98.833,NA,99.805,NA,NA,NA,NA,NA,97.49,99.805,95.695,NA,NA,100,NA,98.441,91.667,98.252,NA,98.83,NA,98.453,96.275,94.22,98.837,99.025,99.61,NA,NA,99.415,98.83,NA,98.641,98.266,97.679,98.635,98.246,NA,95.736,98.622,93.243,98.833,96.887,NA,NA,NA,NA,NA,NA,NA,NA,98.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.378,NA,NA,98.311,98.447,98.694,97.343,98.748,98.45,NA,NA,NA,NA,94.88,98.748,98.016,NA,NA,98.749,NA,98.91,96.539,96.853,NA,98.474,99.327,98.397,97.875,97.659,98.394,98.427,99.645,NA,NA,98.553,99.338,NA,98.908,97.611,99.127,97.652,98.228,NA,98.092,98.366,97.552,98.91,98.964,NA,NA,98.551,NA,NA,NA,NA,93.119,96.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.917,NA,NA,NA,94
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.485,NA,NA,98.195,98.952,98.698,97.691,99.285,98.454,NA,NA,NA,NA,97.781,98.865,98.659,NA,NA,98.198,NA,99.706,98.404,95.945,NA,98.322,98.908,98.238,97.076,97.816,98.235,NA,99.496,NA,NA,98.702,NA,NA,99.117,94.737,98.739,NA,96.808,NA,96.82,97.742,95.821,99.201,98.826,NA,NA,98.994,NA,NA,NA,NA,94.324,96.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
100,92.035,88.696,88.696,92.241,91.379,90.196,88.793,NA,87.719,NA,88.696,91.379,92.241,NA,NA,NA,87.826,NA,88.596,88.696,88.793,85.088,87.611,89.286,88.034,NA,92.035,92.035,92.105,92.241,NA,91.453,NA,92.105,92.035,90.435,92.92,92.035,91.818,86.232,92.562,92.241,91.228,91.453,86.726,91.15,NA,NA,NA,87.05,NA,92.562,86.957,91.803,NA,86.331,91.736,86.806,83.803,91.736,92.562,86.777,86.885,85.507,86.719,86.131,86.957,90.909,90.083,90.909,90.984,87.324,92.5,92.562,97.664,92.5,93.388,97.63,98.551,99.524,96.279,98.095,97.129,90,89.286,89.855,92.623,96.667,98.113,89.048,90.4,89.362,99.526,92.5,98.571,98.571,98.095,92.5,98.104,95.283,96.682,94.836,94.393,99.5,93.75,99.526,88.811,92.562,99.524,88.732,88.194,89.286,90.141,97.156,93.694,88.966,90.909,92.958,92.925,95.349,98.095,100,93.694,90.164,100,91.736,89.744,87.719,90.517,96.698,98.551,90.517,91.667,84.874,88.889,91.892,90.351,90.517,90.517,87.395,89.189,NA,88.889,87.5,87.288,NA,89.167,89.474,85.95,83.908,NA,NA,83.212,NA,NA,96
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.544,NA,NA,97.086,98.952,99.266,97.808,99.476,98.219,NA,NA,NA,NA,98.847,97.858,98.279,NA,NA,98.272,NA,98.848,98.902,98.327,NA,97.088,98.637,96.285,96.196,97.497,98.642,NA,99.058,NA,NA,98.535,NA,NA,NA,NA,98.38,NA,NA,NA,96.075,96.68,97.238,98.849,97.556,NA,NA,99.319,NA,NA,NA,NA,96.925,96.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.382,NA,NA,100,99.67,97.712,97.36,99.67,97.368,NA,NA,NA,NA,99.013,99.013,98.689,NA,NA,96.732,NA,99.667,98.355,97.039,NA,98.35,99.34,96.429,98.361,99.342,98.033,NA,99.34,NA,NA,98.02,NA,NA,NA,NA,100,NA,NA,NA,97.01,97.368,99.01,97.059,99.01,NA,NA,99.342,NA,NA,NA,NA,97.213,97.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.637,NA,99.25,99.122,98.494,98.854,97.211,99.154,98.492,NA,NA,NA,NA,98.704,98.672,98.192,NA,97.753,98.974,95.682,NA,98.492,97.502,NA,98.705,98.188,96.753,96.82,98.007,98.942,NA,99.336,NA,NA,98.611,NA,NA,NA,NA,99.355,NA,NA,NA,93.941,97.985,96.871,99.246,99.034,NA,NA,98.643,94.167,NA,NA,NA,96.245,96.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.024,98.341,98.813,97.415,97.906,99.086,96.545,NA,97.945,NA,NA,98.009,98.619,98.854,NA,97.165,98.049,97.21,NA,98.176,95.274,NA,99.796,98.75,97.817,96.032,98.26,99.108,NA,99.407,NA,NA,98.749,NA,NA,NA,NA,NA,NA,NA,NA,96.536,NA,97.358,98.201,97.966,NA,NA,98.763,80.589,NA,NA,NA,96.377,96.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.66,98.983,94.966,98.983,99.324,98.658,98.311,NA,94.631,NA,NA,96.61,96.599,97.297,NA,96.918,NA,96.97,NA,98.63,97.297,NA,NA,100,97.586,98.98,94.276,100,NA,NA,NA,NA,97.297,NA,NA,NA,NA,NA,NA,NA,NA,96.296,NA,NA,98.98,93.069,NA,NA,NA,NA,NA,NA,NA,98.639,95.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
